Map ID,Division,Code,Description,Level,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,22,22 42 13,"Commercial Water Closets, Urinals, and Bidets",4,,1,closet,2,Water,3,bidet,4,urinal,4,"0821d66f-65e5-4d59-9b8d-8f68b3169317,0821d66f-65e5-4d59-9b8d-8f68b3169ed4,0f4b7e4d-99cc-4401-b4ab-7d72468184e2,0f4b7e4d-99cc-4401-b4ab-7d72468185c1,1f54672f-bbc8-434e-abe9-8736455f379f,325cb22c-bfea-4b88-960b-465e273d84d2,325cb22c-bfea-4b88-960b-465e273d9805,3276c4fd-5a46-432a-b3cc-2bb50f4cfe97,3cc6c7e3-0982-4fa1-a6d5-233dc3048673,3cc6c7e3-0982-4fa1-a6d5-233dc3048976,4a0b88a3-a1df-4fda-a935-0d04e6d8d0ba,4a0b88a3-a1df-4fda-a935-0d04e6d8d0d0,4dd81aee-21e3-4be2-8bff-275ce6bd43d3,4dd81aee-21e3-4be2-8bff-275ce6bd43ff,52ad4f59-5be1-498c-88f7-5b0975507750,57521fec-a374-414c-b8f0-05071a34b00d,5d29e516-a928-4f8d-bd5a-22f1267ffc7f,7012498e-d35f-413c-8158-07633af93b11,756d1b7a-5ea5-4b03-84cb-1bef362fcadc,76b7ee0a-8fae-44b4-bb5b-cb60bd2da0bb,76b7ee0a-8fae-44b4-bb5b-cb60bd2da34f,76b7ee0a-8fae-44b4-bb5b-cb60bd2da367,7dfc883e-722a-442d-9082-7e679eebdac2,89d2dd8b-c3d3-4d0f-a149-6fee3f3d9e7b,89d2dd8b-c3d3-4d0f-a149-6fee3f3d9f85,94e6a35e-3a1f-41c9-b166-af88d1c4983c,9e1e8177-1f0d-4d0c-b5b1-a7fff75c2599,9e1e8177-1f0d-4d0c-b5b1-a7fff75c25ab,9f02b951-d1bb-40f9-a576-0e5a546a79c5,9f02b951-d1bb-40f9-a576-0e5a546a7d3b,9f02b951-d1bb-40f9-a576-0e5a546a7d3c,9f540918-37d5-47ae-8da6-cc6e70131877,9f540918-37d5-47ae-8da6-cc6e70131e37,b9ee3f52-f6df-42db-bee5-677e56dcbb26,b9ee3f52-f6df-42db-bee5-677e56dcbb35,c0a6654a-630d-4272-b60a-a527b4bfc10a,c6d7d6ff-f110-4c39-b55f-f4608d447fad,def18f63-0548-4ca1-86b2-1d8a040fa676,ed6454a0-15af-4198-93d6-8e031700dc84,ed6454a0-15af-4198-93d6-8e031700dcf4,f4676e04-244b-4acf-bce5-b31ea675c1b3,f4676e04-244b-4acf-bce5-b31ea675c1b5,f4e1387e-0432-4fd0-9c19-53415c806123,fc4020ac-682e-4cb6-87d3-36c809be568f"
,22,22 42 13.13,Commercial Water Closets,5,,1,,1,,1,,1,,1,
,22,22 42 13.16,Commercial Urinals,5,,1,,1,,1,,1,,1,
,22,22 42 16,Commercial Lavatories and Sinks,4,,1,,2,,3,lavatory,4,sink,4,
,22,22 42 16.13,Commercial Lavatories,5,,1,,1,,1,,1,,1,
,22,22 42 16.16,Commercial Sinks,5,,1,,1,,1,,1,,1,
,22,22 42 19,Commercial Bathtubs,4,,1,,2,,3,bath,4,bathtub,4,
,22,22 42 23,Commercial Showers,4,,1,,2,,3,shower,4,,4,
,22,22 42 26,Commercial Disposers,4,,1,,2,,3,,4,,4,
,22,22 42 29,Shampoo Bowls,4,,1,,2,,3,,4,,4,
,22,22 42 33,Wash Fountains,4,,1,,2,,3,fountain,4,wash,4,
,22,22 42 36,Commercial Laundry Trays,4,,1,,2,,3,,4,,4,
,22,22 42 39,"Commercial Faucets, Supplies, and Trim",4,,1,,2,,3,,4,,4,
,22,22 42 43,Flushometers,4,,1,,2,,3,,4,,4,
,22,22 43 00,Healthcare Plumbing Fixtures,3,,1,,1,,1,,1,,1,
,22,22 43 13,Healthcare Water Closets,4,,1,,2,,3,,4,,4,
,22,22 43 16,Healthcare Sinks,4,,1,,2,,3,,4,,4,
,22,22 43 19,Healthcare Bathtubs,4,,1,,2,,3,,4,,4,
,22,22 43 23,Healthcare Showers,4,,1,,2,,3,,4,,4,
,22,22 43 39,Healthcare Faucets,4,,1,,2,,3,,4,,4,
,22,22 43 43,Healthcare Plumbing Fixture Flushometers,4,,1,,2,,3,,4,,4,
,22,22 45 00,Emergency Plumbing Fixtures,3,,1,,1,,1,,1,,1,
,22,22 45 13,Emergency Showers,4,,1,,2,,3,,4,,4,
,22,22 45 16,Eyewash Equipment,4,,1,,2,,3,eyewash,4,station,4,
,22,22 45 19,Self-Contained Eyewash Equipment,4,,1,,2,,3,,4,,4,
,22,22 45 23,Personal Eyewash Equipment,4,,1,,2,,3,,4,,4,
,22,22 45 26,Eye/Face Wash Equipment,4,,1,,2,,3,,4,,4,
,22,22 45 29,Hand-Held Emergency Drench Hoses,4,,1,,2,,3,,4,,4,
,22,22 45 33,Combination Emergency Fixture Units,4,,1,,2,,3,,4,,4,
,22,22 45 36,Emergency Fixture Water-Tempering Equipment,4,,1,,2,,3,,4,,4,
,22,22 46 00,Security Plumbing Fixtures,3,,1,,1,,1,,1,,1,
,22,22 46 13,Security Water Closets and Urinals,4,,1,,2,,3,,4,,4,
,22,22 46 13.13,Security Water Closets,5,,1,,1,,1,,1,,1,
,22,22 46 13.16,Security Urinals,5,,1,,1,,1,,1,,1,
,22,22 46 16,Security Lavatories and Sinks,4,,1,,2,,3,,4,,4,
,22,22 46 16.13,Security Lavatories,5,,1,,1,,1,,1,,1,
,22,22 46 16.16,Security Sinks,5,,1,,1,,1,,1,,1,
,22,22 46 19,Security Showers,4,,1,,2,,3,,4,,4,
,22,22 46 39,"Security Faucets, Supplies, and Trim",4,,1,,2,,3,,4,,4,
,22,22 46 43,Security Plumbing Fixture Flushometers,4,,1,,2,,3,,4,,4,
,22,22 46 53,Security Plumbing Fixture Supports,4,,1,,2,,3,,4,,4,
,22,22 47 00,Drinking Fountains and Water Coolers,3,,1,,1,,1,,1,,1,
,22,22 47 13,Drinking Fountains,4,,1,,2,,3,fountain,4,drinking,4,
,22,22 47 16,Pressure Water Coolers,4,,1,,2,,3,,4,,4,
,22,22 47 19,Water-Station Water Coolers,4,,1,,2,,3,,4,,4,
,22,22 47 23,Remote Water Coolers,4,,1,,2,,3,,4,,4,
,22,22 50 00,Pool and Fountain Plumbing Systems,3,,1,,1,,1,,1,,1,
,22,22 51 00,Swimming Pool Plumbing Systems,3,,1,,1,,1,,1,,1,
,22,22 51 13,Swimming Pool Piping,4,,1,,2,,3,,4,,4,
,22,22 51 16,Swimming Pool Pumps,4,,1,,2,,3,,4,,4,
,22,22 51 19,Swimming Pool Water Treatment Equipment,4,,1,,2,,3,,4,,4,
,22,22 51 23,Swimming Pool Equipment Controls,4,,1,,2,,3,,4,,4,
,22,22 52 00,Fountain Plumbing Systems,3,,1,,1,,1,,1,,1,
,22,22 52 13,Fountain Piping,4,,1,,2,,3,,4,,4,
,22,22 52 16,Fountain Pumps,4,,1,,2,,3,,4,,4,
,22,22 52 19,Fountain Water Treatment Equipment,4,,1,,2,,3,,4,,4,
,22,22 52 23,Fountain Equipment Controls,4,,1,,2,,3,,4,,4,
,22,22 60 00,Gas and Vacuum Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 61 00,Compressed-Air Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 61 13,Compressed-Air Piping for Laboratory and Healthcare Facilities,4,,1,,2,pip,3,compressed,1,air,1,
,22,22 61 13.53,Laboratory Compressed-Air Piping,5,,1,,1,,1,,1,,1,
,22,22 61 13.70,Healthcare Compressed-Air Piping,5,,1,,1,,1,,1,,1,
,22,22 61 13.74,Dental Compressed-Air Piping,5,,1,,1,,1,,1,,1,
,22,22 61 19,Compressed-Air Equipment for Laboratory and Healthcare Facilities,4,,1,,2,,3,,4,,4,
,22,22 61 19.53,Laboratory Compressed-Air Equipment,5,,1,,1,,1,,1,,1,
,22,22 61 19.70,Healthcare Compressed-Air Equipment,5,,1,,1,,1,,1,,1,
,22,22 61 19.74,Dental Compressed-Air Equipment,5,,1,,1,,1,,1,,1,
,22,22 62 00,Vacuum Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 62 13,Vacuum Piping for Laboratory and Healthcare Facilities,4,,1,,2,,3,pip,4,vacuum,4,
,22,22 62 13.53,Laboratory Vacuum Piping,5,,1,,1,,1,,1,,1,
,22,22 62 13.70,"Healthcare, Surgical Vacuum Piping",5,,1,,1,,1,,1,,1,
,22,22 62 13.74,Dental Vacuum Piping,5,,1,,1,,1,,1,,1,
,22,22 62 19,Vacuum Equipment for Laboratory and Healthcare Facilities,4,,1,,2,,3,,4,,4,
,22,22 62 19.53,Laboratory Vacuum Equipment,5,,1,,1,,1,,1,,1,
,22,22 62 19.70,Healthcare Vacuum Equipment,5,,1,,1,,1,,1,,1,
,22,22 62 19.74,Dental Vacuum and Evacuation Equipment,5,,1,,1,,1,,1,,1,
,22,22 62 23,Waste Anesthesia-Gas Piping,4,,1,,2,,3,,4,,4,
,22,22 63 00,Gas Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 63 13,Gas Piping for Laboratory and Healthcare Facilities,4,pip,1,gas,2,med,3,medgas,4,gas,4,
,22,22 63 13.53,Laboratory Gas Piping,5,,1,,1,,1,,1,,1,
,22,22 63 13.70,Healthcare Gas Piping,5,,1,,1,,1,,1,,1,
,22,22 63 19,Gas Storage Tanks for Laboratory and Healthcare Facilities,4,,1,,2,medgas,3,gas,4,tank,4,
,22,22 63 19.53,Laboratory Gas Storage Tanks,5,,1,,1,,1,,1,,1,
,22,22 63 19.70,Healthcare Gas Storage Tanks,5,,1,,1,,1,,1,,1,
,22,22 66 00,Chemical-Waste Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 66 53,Laboratory Chemical-Waste and Vent Piping,4,,1,,2,,3,,4,,4,
,22,22 66 70,Healthcare Chemical-Waste and Vent Piping,4,,1,,2,,3,,4,,4,
,22,22 66 83,Chemical-Waste Tanks,4,,1,,2,,3,,4,,4,
,22,22 66 83.13,Chemical-Waste Dilution Tanks,5,,1,,1,,1,,1,,1,
,22,22 66 83.16,Chemical-Waste Neutralization Tanks,5,,1,,1,,1,,1,,1,
,22,22 67 00,Processed Water Systems for Laboratory and Healthcare Facilities,3,,1,,1,,1,,1,,1,
,22,22 67 13,Processed Water Piping for Laboratory and Healthcare Facilities,4,,1,,2,,3,pip,4,process,4,
,22,22 67 13.13,Distilled-Water Piping,5,,1,,1,,1,,1,,1,
,22,22 67 13.16,Reverse-Osmosis Water Piping,5,,1,,1,,1,,1,,1,
,22,22 67 13.19,Deionized-Water Piping,5,,1,,1,,1,,1,,1,
,22,22 67 19,Processed Water Equipment for Laboratory and Healthcare Facilities,4,,1,,2,,3,,4,,4,
,22,22 67 19.13,Distilled-Water Equipment,5,,1,,1,,1,,1,,1,
,22,22 67 19.16,Reverse-Osmosis Water Equipment,5,,1,,1,,1,,1,,1,
,22,22 67 19.19,Deionized-Water Equipment,5,,1,,1,,1,,1,,1,
,23,23 00 00,"Heating, Ventilating, and Air-Conditioning (HVAC)",2,,1,,1,,1,,1,,1,
,23,23 01 00,Operation and Maintenance of HVAC Systems,3,,1,,1,,1,,1,,1,
,23,23 01 10,Operation and Maintenance of Facility Fuel Systems,4,,1,,2,,3,,4,,4,
,23,23 01 20,Operation and Maintenance of HVAC Piping and Pumps,4,,1,,2,,3,,4,,4,
,23,23 01 30,Operation and Maintenance of HVAC Air Distribution,4,,1,,2,,3,,4,,4,
,23,23 01 30.51,HVAC Air-Distribution System Cleaning,5,,1,,1,,1,,1,,1,
,23,23 01 50,Operation and Maintenance of Central Heating Equipment,4,,1,,2,,3,,4,,4,
,23,23 01 60,Operation and Maintenance of Central Cooling Equipment,4,,1,,2,,3,,4,,4,
,23,23 01 60.71,Refrigerant Recovery/Recycling,5,,1,,1,,1,,1,,1,
,23,23 01 70,Operation and Maintenance of Central HVAC Equipment,4,,1,,2,,3,,4,,4,
,23,23 01 80,Operation and Maintenance of Decentralized HVAC Equipment,4,,1,,2,,3,,4,,4,
,23,23 01 90,Diagnostic Systems for HVAC,4,,1,,2,,3,,4,,4,
,23,23 05 00,Common Work Results for HVAC,3,,1,,1,,1,,1,,1,
,23,23 05 13,Common Motor Requirements for HVAC Equipment,4,,1,,2,,3,,4,,4,
,23,23 05 16,Expansion Fittings and Loops for HVAC Piping,4,,1,,2,,3,,4,,4,
,23,23 05 19,Meters and Gages for HVAC Piping,4,piping,1,hvac,2,Pipe,3,Meter,4,Gauge,4,
,23,23 05 23,General-Duty Valves for HVAC Piping,4,hvac,1,piping,2,pipe,3,valve,4,,4,
,23,23 05 29,Hangers and Supports for HVAC Piping and Equipment,4,,1,hvac,2,support,3,Trapeze,4,hanger,4,
,23,23 05 33,Heat Tracing for HVAC Piping,4,Pipe,1,Piping,2,Heat,3,Trace,4,Tracing,4,
,23,23 05 48,Vibration and Seismic Controls for HVAC,4,,1,,2,HVAC,3,Vibration,4,Seismic,4,
,23,23 05 53,Identification for HVAC Piping and Equipment,4,,1,,2,,3,,4,,4,
,23,23 05 63,Anti-Microbial Coatings for HVAC Ducts and Equipment,4,,1,,2,,3,,4,,4,
,23,23 05 66,Anti-Microbial Ultraviolet Emitters for HVAC Ducts and Equipment,4,,1,,2,,3,,4,,4,
,23,23 05 93,"Testing, Adjusting, and Balancing for HVAC",4,,1,,2,,3,,4,,4,
,23,23 07 00,HVAC Insulation,3,,1,,1,,1,,1,,1,
,23,23 07 13,Duct Insulation,4,,1,HVAC,2,Duct,3,Wrap,4,Insulation,4,
,23,23 07 16,HVAC Equipment Insulation,4,,1,,2,,3,,4,,4,
,23,23 07 19,HVAC Piping Insulation,4,hvac,1,Pipping,2,Pipe,3,Insulation,4,,4,
,23,23 08 00,Commissioning of HVAC,3,,1,,1,,1,,1,,1,
,23,23 09 00,Instrumentation and Control for HVAC,3,,1,,1,,1,,1,,1,
,23,23 09 13,Instrumentation and Control Devices for HVAC,4,,1,,2,,3,,4,,4,
,23,23 09 13.13,Actuators and Operators,5,,1,,1,,1,,1,,1,
,23,23 09 13.23,Sensors and Transmitters,5,,1,,1,,1,,1,,1,
,23,23 09 13.33,Control Valves,5,,1,,1,,1,,1,,1,
,23,23 09 13.43,Control Dampers,5,,1,,1,,1,,1,,1,
,23,23 09 23,Direct-Digital Control System for HVAC,4,,1,,2,,3,,4,,4,
,23,23 09 33,Electric and Electronic Control System for HVAC,4,,1,,2,,3,,4,,4,
,23,23 09 43,Pneumatic Control System for HVAC,4,,1,,2,,3,,4,,4,
,23,23 09 53,Pneumatic and Electric Control System for HVAC,4,,1,,2,,3,,4,,4,
,23,23 09 93,Sequence of Operations for HVAC Controls,4,,1,,2,,3,,4,,4,
,23,23 10 00,Facility Fuel Systems,3,,1,,1,,1,,1,,1,
,23,23 11 00,Facility Fuel Piping,3,,1,,1,,1,,1,,1,
,23,23 11 13,Facility Fuel-Oil Piping,4,facility,1,pipe,2,Piping,3,oil,4,fuel,4,
,23,23 11 16,Facility Gasoline Piping,4,,1,Piping,2,Pipe,3,,4,gas,4,
,23,23 11 23,Facility Natural-Gas Piping,4,piping,1,pipe,2,natural,3,gas,4,Natural-Gas,4,
,23,23 11 26,Facility Liquefied-Petroleum Gas Piping,4,,1,,2,,3,,4,,4,
,23,23 12 00,Facility Fuel Pumps,3,,1,,1,,1,,1,,1,
,23,23 12 13,Facility Fuel-Oil Pumps,4,,1,,2,Pump,3,oil,4,fuel,4,
,23,23 12 16,Facility Gasoline Dispensing Pumps,4,,1,,2,,3,,4,,4,
,23,23 13 00,Facility Fuel-Storage Tanks,3,,1,,1,,1,,1,,1,
,23,23 13 13,"Facility Underground Fuel-Oil, Storage Tanks",4,,1,Underground,2,Tank,3,oil,4,fuel,4,
,23,23 13 13.13,"Double-Wall Steel, Underground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 13.16,"Composite, Steel, Underground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 13.19,"Jacketed, Steel, Underground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 13.23,"Glass-Fiber-Reinforced-Plastic, Underground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 13.33,Fuel-Oil Storage Tank Pumps,5,,1,,1,,1,,1,,1,
,23,23 13 23,"Facility Aboveground Fuel-Oil, Storage Tanks",4,,1,Aboveground,2,Tank,3,oil,4,fuel,4,
,23,23 13 23.13,"Vertical, Steel, Aboveground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 23.16,"Horizontal, Steel, Aboveground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 23.19,"Containment-Dike, Steel, Aboveground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 23.23,"Insulated, Steel, Aboveground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 13 23.26,"Concrete-Vaulted, Steel, Aboveground Fuel-Oil, Storage Tanks",5,,1,,1,,1,,1,,1,
,23,23 20 00,HVAC Piping and Pumps,3,,1,,1,,1,,1,,1,
,23,23 21 00,Hydronic Piping and Pumps,3,,1,,1,,1,,1,,1,
,23,23 21 13,Hydronic Piping,4,Pipe,1,Hydronic,2,,3,,4,,4,
,23,23 21 13.13,Underground Hydronic Piping,5,Pipe,1,,1,,1,,1,,1,
,23,23 21 13.23,Aboveground Hydronic Piping,5,Pipe,1,,1,,1,,1,,1,
,23,23 21 13.33,Ground-Loop Heat-Pump Piping,5,Pipe,1,,1,,1,,1,,1,
,23,23 21 16,Hydronic Piping Specialties,4,Pipe,1,,2,,3,,4,,4,
,23,23 21 23,Hydronic Pumps,4,,1,hvac,2,Hydronic,3,pump,4,,4,
,23,23 21 23.13,In-Line Centrifugal Hydronic Pumps,5,Pump,1,,1,,1,,1,,1,
,23,23 21 23.16,"Base-Mounted, Centrifugal Hydronic Pumps",5,Pump,1,,1,,1,,1,,1,
,23,23 21 23.19,"Vertical-Mounted, Double-Suction Centrifugal Hydronic Pumps",5,Pump,1,,1,,1,,1,,1,
,23,23 21 23.23,Vertical-Turbine Hydronic Pumps,5,Pump,1,,1,,1,,1,,1,
,23,23 21 29,Automatic Condensate Pump Units,4,,1,,2,,3,Condensate,4,Pump,4,
,23,23 22 00,Steam and Condensate Piping and Pumps,3,Pipe,1,,1,,1,,1,,1,
,23,23 22 13,Steam and Condensate Heating Piping,4,,1,Pipe,2,piping,3,Condensate,4,steam,4,
,23,23 22 13.13,Underground Steam and Condensate Heating Piping,5,Pipe,1,,1,,1,,1,,1,
,23,23 22 13.23,Aboveground Steam and Condensate Heating Piping,5,Pipe,1,,1,,1,,1,,1,
,23,23 22 16,Steam and Condensate Heating Piping Specialties,4,Pipe,1,,2,Specialties,3,steam,4,condensate,4,
,23,23 22 23,Steam Condensate Pumps,4,,1,,2,steam,3,pump,4,Condensate,4,
,23,23 22 23.13,Electric-Driven Steam Condensate Pumps,5,,1,,1,,1,,1,,1,
,23,23 22 23.23,Pressure-Powered Steam Condensate Pumps,5,,1,,1,,1,,1,,1,
,23,23 23 00,Refrigerant Piping,3,,1,,1,,1,,1,,1,
,23,23 23 13,Refrigerant Piping Valves,4,,1,,2,,3,Refrigerent,4,valve,4,
,23,23 23 16,Refrigerant Piping Specialties,4,,1,,2,Specialties,3,Refrigerent,4,,4,
,23,23 23 19,Refrigerant Safety Relief Valve Discharge Piping,4,,1,,2,,3,,4,,4,
,23,23 23 23,Refrigerants,4,,1,,2,,3,,4,,4,
,23,23 24 00,Internal-Combustion Engine Piping,3,,1,,1,,1,,1,,1,
,23,23 24 13,Internal-Combustion Engine Remote-Radiator Coolant Piping,4,,1,,2,,3,,4,,4,
,23,23 24 16,Internal-Combustion Engine Exhaust Piping,4,,1,,2,,3,,4,,4,
,23,23 25 00,HVAC Water Treatment,3,,1,,1,,1,,1,,1,
,23,23 25 13,Water Treatment for Closed-Loop Hydronic Systems,4,,1,,2,,3,,4,,4,
,23,23 25 16,Water Treatment for Open Hydronic Systems,4,,1,,2,,3,,4,,4,
,23,23 25 19,Water Treatment for Steam System Feedwater,4,,1,,2,,3,,4,,4,
,23,23 25 23,Water Treatment for Humidification Steam System Feedwater,4,,1,,2,,3,,4,,4,
,23,23 30 00,HVAC Air Distribution,3,,1,,1,,1,,1,,1,
,23,23 31 00,HVAC Ducts and Casings,3,,1,,1,,1,,1,,1,
